game_pk,game_date,home_team,away_team,home_moneyline,away_moneyline,source
824933,2026-04-25,Atlanta Braves,Philadelphia Phillies,-134,113,fantasydata_consensus
825093,2026-04-25,Arizona Diamondbacks,San Diego Padres,-113,-106,fantasydata_consensus
822824,2026-04-26,Toronto Blue Jays,Cleveland Guardians,-128,109,fantasydata_consensus
822911,2026-04-26,Texas Rangers,Athletics,-117,-101,fantasydata_consensus
822991,2026-04-26,Tampa Bay Rays,Minnesota Twins,-147,124,fantasydata_consensus
823068,2026-04-26,St. Louis Cardinals,Seattle Mariners,112,-133,fantasydata_consensus
823230,2026-04-26,San Francisco Giants,Miami Marlins,-126,107,fantasydata_consensus
823635,2026-04-26,New York Mets,Colorado Rockies,-260,214,fantasydata_consensus
823637,2026-04-26,New York Mets,Colorado Rockies,-178,148,fantasydata_consensus
823797,2026-04-26,Milwaukee Brewers,Pittsburgh Pirates,-120,101,fantasydata_consensus
823959,2026-04-26,Los Angeles Dodgers,Chicago Cubs,-121,102,fantasydata_consensus
824122,2026-04-26,Kansas City Royals,Los Angeles Angels,-117,-102,fantasydata_consensus
824202,2026-04-26,Houston Astros,New York Yankees,112,-133,fantasydata_consensus
824528,2026-04-26,Cincinnati Reds,Detroit Tigers,-108,-110,fantasydata_consensus
824612,2026-04-26,Chicago White Sox,Washington Nationals,-120,100,fantasydata_consensus
824852,2026-04-26,Baltimore Orioles,Boston Red Sox,-141,119,fantasydata_consensus
824934,2026-04-26,Atlanta Braves,Philadelphia Phillies,-220,180,fantasydata_consensus
825094,2026-04-26,Arizona Diamondbacks,San Diego Padres,113,-134,fantasydata_consensus
822825,2026-04-27,Toronto Blue Jays,Boston Red Sox,-137,116,fantasydata_consensus
822906,2026-04-27,Texas Rangers,New York Yankees,136,-163,fantasydata_consensus
823311,2026-04-27,San Diego Padres,Chicago Cubs,-120,100,fantasydata_consensus
823395,2026-04-27,Pittsburgh Pirates,St. Louis Cardinals,-121,102,fantasydata_consensus
823719,2026-04-27,Minnesota Twins,Seattle Mariners,107,-125,fantasydata_consensus
823961,2026-04-27,Los Angeles Dodgers,Miami Marlins,-305,248,fantasydata_consensus
824446,2026-04-27,Cleveland Guardians,Tampa Bay Rays,-140,118,fantasydata_consensus
824609,2026-04-27,Chicago White Sox,Los Angeles Angels,-114,-105,fantasydata_consensus
822823,2026-04-28,Toronto Blue Jays,Boston Red Sox,-116,-104,fantasydata_consensus
822908,2026-04-28,Texas Rangers,New York Yankees,100,-119,fantasydata_consensus
823310,2026-04-28,San Diego Padres,Chicago Cubs,-101,-118,fantasydata_consensus
823390,2026-04-28,Pittsburgh Pirates,St. Louis Cardinals,-164,137,fantasydata_consensus
823473,2026-04-28,Philadelphia Phillies,San Francisco Giants,-158,133,fantasydata_consensus
823636,2026-04-28,New York Mets,Washington Nationals,-182,150,fantasydata_consensus
823716,2026-04-28,Minnesota Twins,Seattle Mariners,109,-129,fantasydata_consensus
823798,2026-04-28,Milwaukee Brewers,Arizona Diamondbacks,-131,112,fantasydata_consensus
823956,2026-04-28,Los Angeles Dodgers,Miami Marlins,-292,238,fantasydata_consensus
824447,2026-04-28,Cleveland Guardians,Tampa Bay Rays,-131,110,fantasydata_consensus
824526,2026-04-28,Cincinnati Reds,Colorado Rockies,-202,169,fantasydata_consensus
824610,2026-04-28,Chicago White Sox,Los Angeles Angels,109,-130,fantasydata_consensus
824849,2026-04-28,Baltimore Orioles,Houston Astros,-133,112,fantasydata_consensus
824931,2026-04-28,Atlanta Braves,Detroit Tigers,-126,108,fantasydata_consensus
825017,2026-04-28,Athletics,Kansas City Royals,-108,-110,fantasydata_consensus
822821,2026-04-29,Toronto Blue Jays,Boston Red Sox,-116,-104,fantasydata_consensus
822907,2026-04-29,Texas Rangers,New York Yankees,-102,-117,fantasydata_consensus
823312,2026-04-29,San Diego Padres,Chicago Cubs,-116,-103,fantasydata_consensus
823392,2026-04-29,Pittsburgh Pirates,St. Louis Cardinals,-131,111,fantasydata_consensus
823633,2026-04-29,New York Mets,Washington Nationals,-159,134,fantasydata_consensus
823717,2026-04-29,Minnesota Twins,Seattle Mariners,116,-138,fantasydata_consensus
823796,2026-04-29,Milwaukee Brewers,Arizona Diamondbacks,-129,109,fantasydata_consensus
823958,2026-04-29,Los Angeles Dodgers,Miami Marlins,-251,206,fantasydata_consensus
824445,2026-04-29,Cleveland Guardians,Tampa Bay Rays,-117,-103,fantasydata_consensus
824525,2026-04-29,Cincinnati Reds,Colorado Rockies,-153,130,fantasydata_consensus
824608,2026-04-29,Chicago White Sox,Los Angeles Angels,-101,-117,fantasydata_consensus
824930,2026-04-29,Atlanta Braves,Detroit Tigers,116,-138,fantasydata_consensus
825015,2026-04-29,Athletics,Kansas City Royals,-120,101,fantasydata_consensus
823391,2026-04-30,Pittsburgh Pirates,St. Louis Cardinals,-244,202,fantasydata_consensus
823471,2026-04-30,Philadelphia Phillies,San Francisco Giants,-141,118,fantasydata_consensus
823472,2026-04-30,Philadelphia Phillies,San Francisco Giants,-151,127,fantasydata_consensus
823634,2026-04-30,New York Mets,Washington Nationals,-192,159,fantasydata_consensus
823714,2026-04-30,Minnesota Twins,Toronto Blue Jays,113,-132,fantasydata_consensus
823795,2026-04-30,Milwaukee Brewers,Arizona Diamondbacks,-128,109,fantasydata_consensus
824524,2026-04-30,Cincinnati Reds,Colorado Rockies,-167,140,fantasydata_consensus
824848,2026-04-30,Baltimore Orioles,Houston Astros,-131,110,fantasydata_consensus
824850,2026-04-30,Baltimore Orioles,Houston Astros,-146,123,fantasydata_consensus
824929,2026-04-30,Atlanta Braves,Detroit Tigers,-127,107,fantasydata_consensus
825016,2026-04-30,Athletics,Kansas City Royals,-124,105,fantasydata_consensus
822744,2026-05-01,Washington Nationals,Milwaukee Brewers,133,-158,fantasydata_consensus
822990,2026-05-01,Tampa Bay Rays,San Francisco Giants,-136,115,fantasydata_consensus
823066,2026-05-01,St. Louis Cardinals,Los Angeles Dodgers,151,-180,fantasydata_consensus
823146,2026-05-01,Seattle Mariners,Kansas City Royals,-139,117,fantasydata_consensus
823309,2026-05-01,San Diego Padres,Chicago White Sox,-146,123,fantasydata_consensus
823389,2026-05-01,Pittsburgh Pirates,Cincinnati Reds,-137,115,fantasydata_consensus
823557,2026-05-01,New York Yankees,Baltimore Orioles,-186,155,fantasydata_consensus
823713,2026-05-01,Minnesota Twins,Toronto Blue Jays,-111,-108,fantasydata_consensus
823877,2026-05-01,Miami Marlins,Philadelphia Phillies,-104,-114,fantasydata_consensus
824041,2026-05-01,Los Angeles Angels,New York Mets,-106,-112,fantasydata_consensus
824287,2026-05-01,Detroit Tigers,Texas Rangers,-114,-104,fantasydata_consensus
824366,2026-05-01,Colorado Rockies,Atlanta Braves,148,-177,fantasydata_consensus
824686,2026-05-01,Chicago Cubs,Arizona Diamondbacks,-151,127,fantasydata_consensus
824772,2026-05-01,Boston Red Sox,Houston Astros,-123,103,fantasydata_consensus
825012,2026-05-01,Athletics,Cleveland Guardians,-102,-117,fantasydata_consensus
822746,2026-05-02,Washington Nationals,Milwaukee Brewers,110,-130,fantasydata_consensus
822988,2026-05-02,Tampa Bay Rays,San Francisco Giants,-102,-116,fantasydata_consensus
823067,2026-05-02,St. Louis Cardinals,Los Angeles Dodgers,115,-136,fantasydata_consensus
823144,2026-05-02,Seattle Mariners,Kansas City Royals,-143,120,fantasydata_consensus
823308,2026-05-02,San Diego Padres,Chicago White Sox,-187,155,fantasydata_consensus
823388,2026-05-02,Pittsburgh Pirates,Cincinnati Reds,-137,116,fantasydata_consensus
823554,2026-05-02,New York Yankees,Baltimore Orioles,-169,142,fantasydata_consensus
823715,2026-05-02,Minnesota Twins,Toronto Blue Jays,117,-138,fantasydata_consensus
823876,2026-05-02,Miami Marlins,Philadelphia Phillies,-132,111,fantasydata_consensus
824042,2026-05-02,Los Angeles Angels,New York Mets,102,-121,fantasydata_consensus
824284,2026-05-02,Detroit Tigers,Texas Rangers,-131,110,fantasydata_consensus
824365,2026-05-02,Colorado Rockies,Atlanta Braves,183,-220,fantasydata_consensus
824685,2026-05-02,Chicago Cubs,Arizona Diamondbacks,-168,141,fantasydata_consensus
824771,2026-05-02,Boston Red Sox,Houston Astros,-139,117,fantasydata_consensus
825014,2026-05-02,Athletics,Cleveland Guardians,-136,116,fantasydata_consensus
822742,2026-05-03,Washington Nationals,Milwaukee Brewers,121,-143,fantasydata_consensus
822987,2026-05-03,Tampa Bay Rays,San Francisco Giants,-120,101,fantasydata_consensus
823065,2026-05-03,St. Louis Cardinals,Los Angeles Dodgers,119,-141,fantasydata_consensus
823145,2026-05-03,Seattle Mariners,Kansas City Royals,-112,-106,fantasydata_consensus
823307,2026-05-03,San Diego Padres,Chicago White Sox,-168,140,fantasydata_consensus
823387,2026-05-03,Pittsburgh Pirates,Cincinnati Reds,-119,100,fantasydata_consensus
823555,2026-05-03,New York Yankees,Baltimore Orioles,-297,238,fantasydata_consensus
823711,2026-05-03,Minnesota Twins,Toronto Blue Jays,-109,-109,fantasydata_consensus
823875,2026-05-03,Miami Marlins,Philadelphia Phillies,121,-143,fantasydata_consensus
824043,2026-05-03,Los Angeles Angels,New York Mets,111,-132,fantasydata_consensus
824285,2026-05-03,Detroit Tigers,Texas Rangers,-126,107,fantasydata_consensus
824364,2026-05-03,Colorado Rockies,Atlanta Braves,121,-144,fantasydata_consensus
824687,2026-05-03,Chicago Cubs,Arizona Diamondbacks,-156,132,fantasydata_consensus
824769,2026-05-03,Boston Red Sox,Houston Astros,-172,145,fantasydata_consensus
825013,2026-05-03,Athletics,Cleveland Guardians,110,-131,fantasydata_consensus
822984,2026-05-04,Tampa Bay Rays,Toronto Blue Jays,-128,108,fantasydata_consensus
823064,2026-05-04,St. Louis Cardinals,Milwaukee Brewers,107,-127,fantasydata_consensus
823143,2026-05-04,Seattle Mariners,Atlanta Braves,-139,117,fantasydata_consensus
823228,2026-05-04,San Francisco Giants,San Diego Padres,111,-132,fantasydata_consensus
823552,2026-05-04,New York Yankees,Baltimore Orioles,-224,185,fantasydata_consensus
823874,2026-05-04,Miami Marlins,Philadelphia Phillies,-112,-106,fantasydata_consensus
824039,2026-05-04,Los Angeles Angels,Chicago White Sox,-155,132,fantasydata_consensus
824120,2026-05-04,Kansas City Royals,Cleveland Guardians,-118,-101,fantasydata_consensus
824201,2026-05-04,Houston Astros,Los Angeles Dodgers,168,-202,fantasydata_consensus
824283,2026-05-04,Detroit Tigers,Boston Red Sox,102,-121,fantasydata_consensus
824363,2026-05-04,Colorado Rockies,New York Mets,122,-144,fantasydata_consensus
824684,2026-05-04,Chicago Cubs,Cincinnati Reds,-215,180,fantasydata_consensus
822743,2026-05-05,Washington Nationals,Minnesota Twins,-101,-118,fantasydata_consensus
822986,2026-05-05,Tampa Bay Rays,Toronto Blue Jays,-125,105,fantasydata_consensus
823142,2026-05-05,Seattle Mariners,Atlanta Braves,-134,112,fantasydata_consensus
823227,2026-05-05,San Francisco Giants,San Diego Padres,-147,122,fantasydata_consensus
823469,2026-05-05,Philadelphia Phillies,Athletics,-205,172,fantasydata_consensus
823553,2026-05-05,New York Yankees,Texas Rangers,-130,111,fantasydata_consensus
823873,2026-05-05,Miami Marlins,Baltimore Orioles,-144,120,fantasydata_consensus
824040,2026-05-05,Los Angeles Angels,Chicago White Sox,-117,-104,fantasydata_consensus
824119,2026-05-05,Kansas City Royals,Cleveland Guardians,100,-119,fantasydata_consensus
824200,2026-05-05,Houston Astros,Los Angeles Dodgers,181,-217,fantasydata_consensus
824281,2026-05-05,Detroit Tigers,Boston Red Sox,-153,129,fantasydata_consensus
824682,2026-05-05,Chicago Cubs,Cincinnati Reds,-171,143,fantasydata_consensus
825092,2026-05-05,Arizona Diamondbacks,Pittsburgh Pirates,-133,111,fantasydata_consensus
822740,2026-05-06,Washington Nationals,Minnesota Twins,105,-124,fantasydata_consensus
822985,2026-05-06,Tampa Bay Rays,Toronto Blue Jays,-138,117,fantasydata_consensus
823063,2026-05-06,St. Louis Cardinals,Milwaukee Brewers,-106,-112,fantasydata_consensus
823141,2026-05-06,Seattle Mariners,Atlanta Braves,-133,113,fantasydata_consensus
823226,2026-05-06,San Francisco Giants,San Diego Padres,-112,-107,fantasydata_consensus
823470,2026-05-06,Philadelphia Phillies,Athletics,-170,142,fantasydata_consensus
823550,2026-05-06,New York Yankees,Texas Rangers,-178,147,fantasydata_consensus
823872,2026-05-06,Miami Marlins,Baltimore Orioles,-131,111,fantasydata_consensus
824036,2026-05-06,Los Angeles Angels,Chicago White Sox,-106,-113,fantasydata_consensus
824118,2026-05-06,Kansas City Royals,Cleveland Guardians,-140,117,fantasydata_consensus
824198,2026-05-06,Houston Astros,Los Angeles Dodgers,182,-218,fantasydata_consensus
824282,2026-05-06,Detroit Tigers,Boston Red Sox,-109,-110,fantasydata_consensus
824361,2026-05-06,Colorado Rockies,New York Mets,132,-158,fantasydata_consensus
824683,2026-05-06,Chicago Cubs,Cincinnati Reds,-170,142,fantasydata_consensus
825091,2026-05-06,Arizona Diamondbacks,Pittsburgh Pirates,110,-130,fantasydata_consensus
822741,2026-05-07,Washington Nationals,Minnesota Twins,-124,104,fantasydata_consensus
823306,2026-05-07,San Diego Padres,St. Louis Cardinals,-170,142,fantasydata_consensus
823467,2026-05-07,Philadelphia Phillies,Athletics,-131,110,fantasydata_consensus
823551,2026-05-07,New York Yankees,Texas Rangers,-155,130,fantasydata_consensus
823870,2026-05-07,Miami Marlins,Baltimore Orioles,-130,109,fantasydata_consensus
824117,2026-05-07,Kansas City Royals,Cleveland Guardians,-133,113,fantasydata_consensus
824362,2026-05-07,Colorado Rockies,New York Mets,122,-145,fantasydata_consensus
824681,2026-05-07,Chicago Cubs,Cincinnati Reds,-200,166,fantasydata_consensus
824767,2026-05-07,Boston Red Sox,Tampa Bay Rays,100,-119,fantasydata_consensus
825090,2026-05-07,Arizona Diamondbacks,Pittsburgh Pirates,-113,-106,fantasydata_consensus
822822,2026-05-08,Toronto Blue Jays,Los Angeles Angels,-161,136,fantasydata_consensus
822904,2026-05-08,Texas Rangers,Chicago Cubs,111,-132,fantasydata_consensus
823225,2026-05-08,San Francisco Giants,Pittsburgh Pirates,-112,-106,fantasydata_consensus
823303,2026-05-08,San Diego Padres,St. Louis Cardinals,-149,125,fantasydata_consensus
823466,2026-05-08,Philadelphia Phillies,Colorado Rockies,-232,193,fantasydata_consensus
823794,2026-05-08,Milwaukee Brewers,New York Yankees,103,-123,fantasydata_consensus
823871,2026-05-08,Miami Marlins,Washington Nationals,-138,117,fantasydata_consensus
823957,2026-05-08,Los Angeles Dodgers,Atlanta Braves,-114,-104,fantasydata_consensus
824116,2026-05-08,Kansas City Royals,Detroit Tigers,-150,126,fantasydata_consensus
824443,2026-05-08,Cleveland Guardians,Minnesota Twins,-147,124,fantasydata_consensus
824522,2026-05-08,Cincinnati Reds,Houston Astros,-128,107,fantasydata_consensus
824607,2026-05-08,Chicago White Sox,Seattle Mariners,115,-137,fantasydata_consensus
824768,2026-05-08,Boston Red Sox,Tampa Bay Rays,-135,114,fantasydata_consensus
824846,2026-05-08,Baltimore Orioles,Athletics,-133,113,fantasydata_consensus
825088,2026-05-08,Arizona Diamondbacks,New York Mets,104,-124,fantasydata_consensus
822820,2026-05-09,Toronto Blue Jays,Los Angeles Angels,-181,151,fantasydata_consensus
822905,2026-05-09,Texas Rangers,Chicago Cubs,113,-133,fantasydata_consensus
823224,2026-05-09,San Francisco Giants,Pittsburgh Pirates,-110,-109,fantasydata_consensus
823304,2026-05-09,San Diego Padres,St. Louis Cardinals,-144,120,fantasydata_consensus
823468,2026-05-09,Philadelphia Phillies,Colorado Rockies,-191,160,fantasydata_consensus
823792,2026-05-09,Milwaukee Brewers,New York Yankees,112,-133,fantasydata_consensus
823869,2026-05-09,Miami Marlins,Washington Nationals,-159,135,fantasydata_consensus
823955,2026-05-09,Los Angeles Dodgers,Atlanta Braves,-185,154,fantasydata_consensus
824115,2026-05-09,Kansas City Royals,Detroit Tigers,-135,113,fantasydata_consensus
824444,2026-05-09,Cleveland Guardians,Minnesota Twins,-121,101,fantasydata_consensus
824523,2026-05-09,Cincinnati Reds,Houston Astros,-156,131,fantasydata_consensus
824606,2026-05-09,Chicago White Sox,Seattle Mariners,106,-125,fantasydata_consensus
824847,2026-05-09,Baltimore Orioles,Athletics,-122,103,fantasydata_consensus
825089,2026-05-09,Arizona Diamondbacks,New York Mets,-111,-107,fantasydata_consensus
822819,2026-05-10,Toronto Blue Jays,Los Angeles Angels,-111,-107,fantasydata_consensus
822902,2026-05-10,Texas Rangers,Chicago Cubs,-123,104,fantasydata_consensus
823221,2026-05-10,San Francisco Giants,Pittsburgh Pirates,-126,107,fantasydata_consensus
823305,2026-05-10,San Diego Padres,St. Louis Cardinals,-127,108,fantasydata_consensus
823463,2026-05-10,Philadelphia Phillies,Colorado Rockies,-314,252,fantasydata_consensus
823793,2026-05-10,Milwaukee Brewers,New York Yankees,-118,-102,fantasydata_consensus
823868,2026-05-10,Miami Marlins,Washington Nationals,-132,112,fantasydata_consensus
823954,2026-05-10,Los Angeles Dodgers,Atlanta Braves,-144,121,fantasydata_consensus
824113,2026-05-10,Kansas City Royals,Detroit Tigers,-131,110,fantasydata_consensus
824440,2026-05-10,Cleveland Guardians,Minnesota Twins,-162,136,fantasydata_consensus
824520,2026-05-10,Cincinnati Reds,Houston Astros,-113,-105,fantasydata_consensus
824605,2026-05-10,Chicago White Sox,Seattle Mariners,115,-138,fantasydata_consensus
824765,2026-05-10,Boston Red Sox,Tampa Bay Rays,-152,129,fantasydata_consensus
824845,2026-05-10,Baltimore Orioles,Athletics,-109,-108,fantasydata_consensus
825085,2026-05-10,Arizona Diamondbacks,New York Mets,-115,-105,fantasydata_consensus
822818,2026-05-11,Toronto Blue Jays,Tampa Bay Rays,-125,105,fantasydata_consensus
822901,2026-05-11,Texas Rangers,Arizona Diamondbacks,-110,-108,fantasydata_consensus
823953,2026-05-11,Los Angeles Dodgers,San Francisco Giants,-198,164,fantasydata_consensus
824199,2026-05-11,Houston Astros,Seattle Mariners,127,-150,fantasydata_consensus
824441,2026-05-11,Cleveland Guardians,Los Angeles Angels,-171,143,fantasydata_consensus
824844,2026-05-11,Baltimore Orioles,New York Yankees,131,-155,fantasydata_consensus
822817,2026-05-12,Toronto Blue Jays,Tampa Bay Rays,-101,-117,fantasydata_consensus
822903,2026-05-12,Texas Rangers,Arizona Diamondbacks,-123,104,fantasydata_consensus
823385,2026-05-12,Pittsburgh Pirates,Colorado Rockies,-300,244,fantasydata_consensus
823632,2026-05-12,New York Mets,Detroit Tigers,-149,125,fantasydata_consensus
823712,2026-05-12,Minnesota Twins,Miami Marlins,-112,-107,fantasydata_consensus
823790,2026-05-12,Milwaukee Brewers,San Diego Padres,-145,123,fantasydata_consensus
823951,2026-05-12,Los Angeles Dodgers,San Francisco Giants,-334,265,fantasydata_consensus
824197,2026-05-12,Houston Astros,Seattle Mariners,163,-195,fantasydata_consensus
824442,2026-05-12,Cleveland Guardians,Los Angeles Angels,-134,113,fantasydata_consensus
824521,2026-05-12,Cincinnati Reds,Washington Nationals,-139,117,fantasydata_consensus
824604,2026-05-12,Chicago White Sox,Kansas City Royals,-103,-116,fantasydata_consensus
