current_pos,current_pos_display,player,pred_name,to_par,to_par_display,r1,r2,r3,r4,total_strokes,actual_sg_per_round,pre_sg_per_round,updated_sg_per_round,sim_win_pct,sim_make_cut_pct,sim_top5_pct,sim_top10_pct,sim_top20_pct,pre_win_prob,pre_top5_pct,pre_top10_prob,pre_top20_prob,pre_rank,rank_change
85,T85,Adam Scott,Adam Scott,2.0,+2,72.0,,,,72.0,-2.0,0.7197873348767406,-0.3681275990739557,0.004,27.26,0.094,0.45799999999999996,2.4219999999999997,0.0133,7.106,0.1954797869532109,0.3098759093218147,22.0,-63.0
86,T85,Angel Ayora,Angel Ayora,2.0,+2,72.0,,,,72.0,-2.0,-0.2456906571566804,-0.9474143942940083,0.0,19.954,0.034,0.128,0.826,0.00174,1.288,0.0621104656179011,0.1187148709265844,72.0,-14.0
87,T85,Caleb Surratt,Caleb Surratt,2.0,+2,72.0,,,,72.0,-2.0,-0.2384318069958667,-0.94305908419752,0.002,20.018,0.02,0.11800000000000001,0.818,0.00166,1.318,0.0632367552874604,0.1212675759052384,89.0,2.0
88,T85,Daniel Hillier,Daniel Hillier,2.0,+2,72.0,,,,72.0,-2.0,-0.2494237530171926,-0.9496542518103156,0.0,19.654,0.018000000000000002,0.1,0.762,0.00166,1.202,0.0613489000163419,0.1181384460676352,90.0,2.0
89,T85,Frederic LaCroix,Frederic LaCroix,2.0,+2,72.0,,,,72.0,-2.0,-0.2450100948219211,-0.9470060568931526,0.0,19.908,0.026,0.166,0.8540000000000001,0.0014,1.25,0.0622122341319204,0.1190801460469669,136.0,47.0
90,T85,Haotong Li,Haotong Li,2.0,+2,72.0,,,,72.0,-2.0,-0.2638002987645567,-0.9582801792587341,0.0,19.869999999999997,0.018000000000000002,0.13799999999999998,0.868,0.00136,1.166,0.0610886854788544,0.1161311426659522,139.0,49.0
91,T85,Hideki Matsuyama,Hideki Matsuyama,2.0,+2,72.0,,,,72.0,-2.0,1.0556121500663034,-0.16663270996021806,0.004,30.043999999999997,0.16199999999999998,0.694,3.096,0.02498,11.2,0.2680482162259922,0.4001105648745721,12.0,-79.0
92,T85,Joe Dean,Joe Dean,2.0,+2,72.0,,,,72.0,-2.0,-0.2441384214626482,-0.9464830528775889,0.004,19.988,0.038,0.14400000000000002,0.77,0.00144,1.242,0.0625465416269712,0.1203016549977391,133.0,41.0
93,T85,Keith Mitchell,Keith Mitchell,2.0,+2,72.0,,,,72.0,-2.0,-0.2623544504603731,-0.9574126702762239,0.0,19.792,0.024,0.156,0.8340000000000001,0.00172,1.202,0.060529723463517,0.1162408429268241,77.0,-16.0
94,T85,Kota Kaneko,Kota Kaneko,2.0,+2,72.0,,,,72.0,-2.0,-0.2605065106380513,-0.9563039063828308,0.002,19.822,0.026,0.122,0.876,0.00158,1.276,0.0619364440817071,0.117711761045236,108.0,14.0
